Pick,Name,Name_Korean,Image,Price_tax,Category,Store
No,チーズ香る　シーザーサラダドレッシング　300ml,,https://www.lawson.co.jp/recommend/original/detail/img/l662435_3.jpg,320,조미료,LAWSON
No,冷し明太マヨネーズうどん,,https://www.lawson.co.jp/recommend/original/detail/img/l725708.jpg,430,소바/우동/중화면,LAWSON
No,かつおふりかけ　40g,,https://www.lawson.co.jp/recommend/original/detail/img/l577478_4.jpg,118,통조림/건어물/건면,LAWSON
No,NL　のむヨーグルト　いちご　190g,,https://www.lawson.co.jp/recommend/original/detail/img/l644183.jpg,140,냉장음료,LAWSON
No,おでん　550g,,https://www.lawson.co.jp/recommend/original/detail/img/l482867_3.jpg,268,오뎅,LAWSON
No,鶏から揚げの甘酢タルタル,,https://www.lawson.co.jp/recommend/original/detail/img/l20230321chubo0001.jpg,451,まちかど厨房,LAWSON
No,天ぷらそば,,https://www.lawson.co.jp/recommend/original/detail/img/l669266_3.jpg,148,컵라면,LAWSON
No,スパイスきわだつグリーンカリー　180g,,https://www.lawson.co.jp/recommend/original/detail/img/l658022.jpg,298,즉석식품,LAWSON
No,北海道産男爵と国産豚肉の肉じゃが,,https://www.lawson.co.jp/recommend/original/detail/img/l686411_3.jpg,300,반찬,LAWSON
No,NL　グリーンスムージーONEDAY　200g,,https://www.lawson.co.jp/recommend/original/detail/img/l681088_1.jpg,198,냉장음료,LAWSON
No,大盛　ガーリックトマトミートボール,,https://www.lawson.co.jp/recommend/original/detail/img/l723471.jpg,646,파스타,LAWSON
No,NL　のむヨーグルト　キウイ　190g,,https://www.lawson.co.jp/recommend/original/detail/img/l684322.jpg,140,냉장음료,LAWSON
No,ハッシュドポテト,,https://www.lawson.co.jp/recommend/original/detail/img/l547249.jpg,140,튀김,LAWSON
No,肉厚！和風ハンバーグ,,https://www.lawson.co.jp/recommend/original/detail/img/l693018.jpg,430,반찬,LAWSON
No,パリッといかの姿フライ　5枚,,https://www.lawson.co.jp/recommend/original/detail/img/l694091.jpg,120,과자,LAWSON
No,5種具材の香味炒飯,,https://www.lawson.co.jp/recommend/original/detail/img/l659584_3.jpg,160,냉동식품,LAWSON
No,パリパリこいわし　ブラックペッパー味　18g,,https://www.lawson.co.jp/recommend/original/detail/img/l654812_3.jpg,210,과자,LAWSON
No,パリパリ食感のチーズチップス　38g,,https://www.lawson.co.jp/recommend/original/detail/img/l654815_1.jpg,158,내추럴로손과자,LAWSON
No,伊藤ハム　ロースハム　85g,,https://www.lawson.co.jp/recommend/original/detail/img/l575625_3.jpg,160,가공육,LAWSON
No,もちっと食感のスープ春雨　担担味,,https://www.lawson.co.jp/recommend/original/detail/img/l620460_4.jpg,160,즉석식품,LAWSON
No,たんぱく質が摂れる　ブロッコリーサラダチキンロール,,https://www.lawson.co.jp/recommend/original/detail/img/l725895.jpg,387,샌드위치/롤,LAWSON
No,もちもち皮で包んだ　肉肉大餃子,,https://www.lawson.co.jp/recommend/original/detail/img/l722032.jpg,354,냉동식품,LAWSON
No,国産サラダチキンスティック　明太チーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l639918_4.jpg,171,샐러드2,LAWSON
No,玉ねぎサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l625201.jpg,214,샐러드,LAWSON
No,カフェインレス(ポーションタイプ)　カフェラテ(M),,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee010.jpg,220,커피,LAWSON
No,回鍋肉風甘辛みそ炒めの素　120g,,https://www.lawson.co.jp/recommend/original/detail/img/l687859.jpg,138,조미료,LAWSON
No,北海道十勝産小豆使用　赤飯おこわおにぎり,,https://www.lawson.co.jp/recommend/original/detail/img/l680967.jpg,149,오니기리,LAWSON
No,宮崎県産カットほうれん草,,https://www.lawson.co.jp/recommend/original/detail/img/l643673_3.jpg,203,냉동식품,LAWSON
No,麺大盛り　辛みそラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l720408.jpg,168,컵라면,LAWSON
No,鶏からもも　旨塩　4個,,https://www.lawson.co.jp/recommend/original/detail/img/l639438.jpg,260,튀김,LAWSON
No,人参ミックスサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l584825_4.jpg,134,야채/과일,LAWSON
No,欧風ビーフカレー,,https://www.lawson.co.jp/recommend/original/detail/img/l722972.jpg,659,벤토(냉장),LAWSON
No,Lチキ　レギュラー,,https://www.lawson.co.jp/recommend/original/detail/img/l534447_3.jpg,220,튀김,LAWSON
No,冷やっこセット,,https://www.lawson.co.jp/recommend/original/detail/img/l588300_3.jpg,181,반찬,LAWSON
No,NL　炙り明太チーズスティック,,https://www.lawson.co.jp/recommend/original/detail/img/l697144.jpg,192,오뎅,LAWSON
No,フライドミートソース,,https://www.lawson.co.jp/recommend/original/detail/img/l639873.jpg,216,튀김,LAWSON
No,元祖たこやき亭　昔ながらのソース味　51g,,https://www.lawson.co.jp/recommend/original/detail/img/l694071.jpg,108,과자,LAWSON
No,プレミアムロールケーキ,,https://www.lawson.co.jp/recommend/original/detail/img/l664835.jpg,167,디저트,LAWSON
No,アイスコーヒー(M),,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee007_1.jpg,210,커피,LAWSON
No,味わいの食パン　6枚入,,https://www.lawson.co.jp/recommend/original/detail/img/l691560_2.jpg,127,베이커리2,LAWSON
No,焼かまぼこピリ辛味　29g,,https://www.lawson.co.jp/recommend/original/detail/img/l589525_4.jpg,120,과자,LAWSON
No,ペペロンチーノ　2食,,https://www.lawson.co.jp/recommend/original/detail/img/l593275_4.jpg,188,조미료,LAWSON
No,1/2日分の野菜が摂れる回鍋肉丼,,https://www.lawson.co.jp/recommend/original/detail/img/l722971.jpg,659,벤토(냉장),LAWSON
No,海老ピラフ,,https://www.lawson.co.jp/recommend/original/detail/img/l610751_4.jpg,160,냉동식품,LAWSON
No,チョコビスケット　85g,,https://www.lawson.co.jp/recommend/original/detail/img/l694088.jpg,108,과자,LAWSON
No,とろけるクリームパン,,https://www.lawson.co.jp/recommend/original/detail/img/l727755.jpg,127,베이커리,LAWSON
No,ブルーチーズ香るふんわり包み,,https://www.lawson.co.jp/recommend/original/detail/img/l697137.jpg,495,반찬,LAWSON
No,ツナ＆たまごサンド,,https://www.lawson.co.jp/recommend/original/detail/img/l725550.jpg,279,샌드위치/롤,LAWSON
No,つぶつぶたらこの和風パスタ,,https://www.lawson.co.jp/recommend/original/detail/img/l676893.jpg,497,파스타,LAWSON
No,てりやきハンバーガー,,https://www.lawson.co.jp/recommend/original/detail/img/l721803.jpg,138,베이커리,LAWSON
No,国産サラダチキンスティック　トマト＆チーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l639917_4.jpg,171,샐러드2,LAWSON
No,白いチーズパン,,https://www.lawson.co.jp/recommend/original/detail/img/l706153.jpg,138,베이커리,LAWSON
No,肩ロース生ハム,,https://www.lawson.co.jp/recommend/original/detail/img/l574258_3.jpg,149,가공육,LAWSON
No,太切りメンマ,,https://www.lawson.co.jp/recommend/original/detail/img/l524878_4.jpg,162,반찬,LAWSON
No,活ちくわ,,https://www.lawson.co.jp/recommend/original/detail/img/l495641_3.jpg,171,오뎅,LAWSON
No,鶏コク醤油ラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l676935.jpg,599,소바/우동/중화면,LAWSON
No,アイスダブルエスプレッソラテ,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee018.jpg,230,커피,LAWSON
No,味わいの食パン　6枚入,,https://www.lawson.co.jp/recommend/original/detail/img/l691560_2.jpg,127,베이커리,LAWSON
No,おてがる鶏そぼろご飯(もち麦入りご飯),,https://www.lawson.co.jp/recommend/original/detail/img/l696755.jpg,322,벤토,LAWSON
No,ほろトロ豚角煮,,https://www.lawson.co.jp/recommend/original/detail/img/l688121_3.jpg,451,반찬,LAWSON
No,国産さば竜田の黒酢あんかけ,,https://www.lawson.co.jp/recommend/original/detail/img/l669465_3.jpg,354,반찬,LAWSON
No,石窯カンパーニュスライス　トマトとオリーブ,,https://www.lawson.co.jp/recommend/original/detail/img/l692775.jpg,333,냉동식품,LAWSON
No,BIG　しみチョココーン　チョコ味　115g,,https://www.lawson.co.jp/recommend/original/detail/img/l621894_3.jpg,218,과자,LAWSON
No,南魚沼産　コシヒカリごはん,,https://www.lawson.co.jp/recommend/original/detail/img/l593821_4.jpg,170,즉석식품,LAWSON
No,もっちりとしたチョコパン　4個入,,https://www.lawson.co.jp/recommend/original/detail/img/l694559.jpg,160,베이커리,LAWSON
No,フィッシュ＆チップス串,,https://www.lawson.co.jp/recommend/original/detail/img/l638730.jpg,214,튀김,LAWSON
No,ミルクようかん,,https://www.lawson.co.jp/recommend/original/detail/img/l726095.jpg,257,디저트,LAWSON
No,8種具材の冷し中華,,https://www.lawson.co.jp/recommend/original/detail/img/l725694.jpg,559,소바/우동/중화면,LAWSON
No,焙煎胡麻香る　ごまドレッシシグ　300ml,,https://www.lawson.co.jp/recommend/original/detail/img/l662434_3.jpg,320,조미료,LAWSON
No,のむヨーグルト　900g,,https://www.lawson.co.jp/recommend/original/detail/img/l637799_1.jpg,208,음료,LAWSON
No,包み　カマンベール風味,,https://www.lawson.co.jp/recommend/original/detail/img/l697139.jpg,270,유제품,LAWSON
No,NL　つぶあんぱん　2個入,,https://www.lawson.co.jp/recommend/original/detail/img/l725339.jpg,160,베이커리,LAWSON
No,砂肝にんにくまみれ,,https://www.lawson.co.jp/recommend/original/detail/img/l612025_4.jpg,268,냉동식품,LAWSON
No,スパイス楽しむ　ビーフカリー　180g,,https://www.lawson.co.jp/recommend/original/detail/img/l654416_5.jpg,298,즉석식품,LAWSON
No,メガホットコーヒー,,https://www.lawson.co.jp/recommend/original/detail/img/l572961_2.jpg,300,커피,LAWSON
No,食べ応え満足！チョコシューロール,,https://www.lawson.co.jp/recommend/original/detail/img/l724796.jpg,138,베이커리,LAWSON
No,中華丼の具　200g,,https://www.lawson.co.jp/recommend/original/detail/img/l654430_3.jpg,218,즉석식품,LAWSON
No,チキンライス,,https://www.lawson.co.jp/recommend/original/detail/img/l610754_4.jpg,160,냉동식품,LAWSON
No,とうふとわかめのおみそ汁,,https://www.lawson.co.jp/recommend/original/detail/img/l658015.jpg,108,즉석식품,LAWSON
No,バターチキンカレー,,https://www.lawson.co.jp/recommend/original/detail/img/l684025_3.jpg,397,반찬,LAWSON
No,ゴールデンパイナップル,,https://www.lawson.co.jp/recommend/original/detail/img/l589813_4.jpg,279,냉동식품,LAWSON
No,やさい豆　2個入り,,https://www.lawson.co.jp/recommend/original/detail/img/l588269_4.jpg,181,반찬,LAWSON
No,鶏軟骨の唐揚げ,,https://www.lawson.co.jp/recommend/original/detail/img/l612023_3.jpg,300,반찬,LAWSON
No,北海道産小粒納豆,,https://www.lawson.co.jp/recommend/original/detail/img/l608417_3.jpg,122,수산물,LAWSON
No,つゆ濃縮3倍　500ml,,https://www.lawson.co.jp/recommend/original/detail/img/l593288_4.jpg,203,조미료,LAWSON
No,ほうじ茶　600ml,,https://www.lawson.co.jp/recommend/original/detail/img/l595628_5.jpg,108,음료,LAWSON
No,ウチカフェ　ハニーラテ　240ml,,https://www.lawson.co.jp/recommend/original/detail/img/l726420.jpg,178,냉장음료,LAWSON
No,アップルマンゴー,,https://www.lawson.co.jp/recommend/original/detail/img/l589812_4.jpg,279,냉동식품,LAWSON
Yes,手巻おにぎり　熟成辛子明太子,매운 명태,https://www.lawson.co.jp/recommend/original/detail/img/l724875.jpg,167,오니기리,LAWSON
No,ライスバーガー　125g,,https://www.lawson.co.jp/recommend/original/detail/img/l599788_4.jpg,235,냉동식품,LAWSON
No,こつぶグミ　乳酸菌ドリンク味　30g,,https://www.lawson.co.jp/recommend/original/detail/img/l720688.jpg,158,내추럴로손과자,LAWSON
No,もっちりとしたバターもち(バタークリーム入り)　2個入り,,https://www.lawson.co.jp/recommend/original/detail/img/l727716.jpg,181,디저트,LAWSON
No,白菜キムチ　100g×2,,https://www.lawson.co.jp/recommend/original/detail/img/l458300_4.jpg,198,절임,LAWSON
No,サラダチキン　スティック　レッド,,https://www.lawson.co.jp/recommend/original/detail/img/l688123_3.jpg,225,샐러드2,LAWSON
No,香り豊かなふっくら食パン　8枚入,,https://www.lawson.co.jp/recommend/original/detail/img/l691563_2.jpg,160,베이커리,LAWSON
No,シャッキリした野菜のおみそ汁　5食,,https://www.lawson.co.jp/recommend/original/detail/img/l654435_3.jpg,298,즉석식품,LAWSON
No,キムチチゲ,,https://www.lawson.co.jp/recommend/original/detail/img/l609603_4.jpg,430,반찬,LAWSON
No,親子丼の具　180g,,https://www.lawson.co.jp/recommend/original/detail/img/l654431_3.jpg,218,즉석식품,LAWSON
No,ライトフレークかつお油漬　80g×3缶,,https://www.lawson.co.jp/recommend/original/detail/img/l593284_4.jpg,365,통조림/건어물/건면,LAWSON
No,手巻おにぎり　熟成紀州南高梅,,https://www.lawson.co.jp/recommend/original/detail/img/l724877.jpg,130,오니기리,LAWSON
No,濃厚ソースを味わう！　海老グラタン,,https://www.lawson.co.jp/recommend/original/detail/img/l694259.jpg,484,그라탕/도리아,LAWSON
No,七味唐辛子　やげん軟骨焼,,https://www.lawson.co.jp/recommend/original/detail/img/l599717_3.jpg,279,반찬,LAWSON
No,低脂肪乳　鉄分+カルシウム入り　1000ml,,https://www.lawson.co.jp/recommend/original/detail/img/l557116_2.jpg,185,음료,LAWSON
No,ちゃんぽん,,https://www.lawson.co.jp/recommend/original/detail/img/l720407.jpg,148,컵라면,LAWSON
No,焼ほっけ幕の内,,https://www.lawson.co.jp/recommend/original/detail/img/l726434.jpg,549,벤토,LAWSON
No,からあげクン　ポカポカ草の実味(辛口スパイス味),,https://www.lawson.co.jp/recommend/original/detail/img/l723090.jpg,248,튀김,LAWSON
No,ウチカフェ　こだわりのミルクティー　240ml,,https://www.lawson.co.jp/recommend/original/detail/img/l683527_1.jpg,198,냉장음료,LAWSON
No,炭火焼サラダチキン　柚子こしょう味,,https://www.lawson.co.jp/recommend/original/detail/img/l588281_4.jpg,225,샐러드2,LAWSON
No,NL　カニカマスティック,,https://www.lawson.co.jp/recommend/original/detail/img/l697147.jpg,181,오뎅,LAWSON
No,本干し沢庵　しそ風味,,https://www.lawson.co.jp/recommend/original/detail/img/l564601_3.jpg,203,절임,LAWSON
No,マーガリン入りバターロール　4個入,,https://www.lawson.co.jp/recommend/original/detail/img/l727764.jpg,127,베이커리,LAWSON
No,おつまみ焼きいか,,https://www.lawson.co.jp/recommend/original/detail/img/l724508.jpg,311,수산물,LAWSON
No,大きなツインシュー,,https://www.lawson.co.jp/recommend/original/detail/img/l725158.jpg,138,디저트,LAWSON
No,あじの南蛮漬け,,https://www.lawson.co.jp/recommend/original/detail/img/l699619.jpg,376,반찬,LAWSON
No,コシヒカリごはん　2食パック,,https://www.lawson.co.jp/recommend/original/detail/img/l593803_4.jpg,178,즉석식품,LAWSON
No,ふんわりホットケーキ　メープル＆マーガリン　2個入,,https://www.lawson.co.jp/recommend/original/detail/img/l665338.jpg,117,베이커리,LAWSON
No,ごまと香味野菜ドレッシングDP　22ml,,https://www.lawson.co.jp/recommend/original/detail/img/l531823.jpg,35,샐러드,LAWSON
No,国産豚のレバニラ,,https://www.lawson.co.jp/recommend/original/detail/img/l693962.jpg,322,냉동식품,LAWSON
No,梅干しシート　16g,,https://www.lawson.co.jp/recommend/original/detail/img/l589520_4.jpg,158,과자,LAWSON
No,したらば,,https://www.lawson.co.jp/recommend/original/detail/img/l612063_3.jpg,127,오뎅,LAWSON
No,メンチカツ,,https://www.lawson.co.jp/recommend/original/detail/img/l605127_3.jpg,268,냉동식품,LAWSON
No,たらこパスタソース　2食,,https://www.lawson.co.jp/recommend/original/detail/img/l593276_4.jpg,188,조미료,LAWSON
No,ホクポテ　北海道産男爵,,https://www.lawson.co.jp/recommend/original/detail/img/l720261.jpg,203,튀김,LAWSON
No,バリっと食感のおからチップス　わさびマヨ味　32g,,https://www.lawson.co.jp/recommend/original/detail/img/l693399.jpg,158,내추럴로손과자,LAWSON
No,メガホットカフェラテ,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee012_2.jpg,300,커피,LAWSON
No,うずまきロールケーキ,,https://www.lawson.co.jp/recommend/original/detail/img/l721065.jpg,160,베이커리,LAWSON
No,焼餃子,,https://www.lawson.co.jp/recommend/original/detail/img/l567984_3.jpg,297,반찬,LAWSON
No,ザクっとしたチュロッキー,,https://www.lawson.co.jp/recommend/original/detail/img/l704926.jpg,118,베이커리,LAWSON
No,いちほまれ　柚子胡椒香る焼鮭ほぐしと切昆布,,https://www.lawson.co.jp/recommend/original/detail/img/l728582.jpg,181,오니기리,LAWSON
No,緑茶　1000ml,,https://www.lawson.co.jp/recommend/original/detail/img/l585676_6.jpg,116,음료,LAWSON
No,エビマヨスティック,,https://www.lawson.co.jp/recommend/original/detail/img/l684033_4.jpg,192,오뎅,LAWSON
No,パストラミビーフ,,https://www.lawson.co.jp/recommend/original/detail/img/l575629_3.jpg,192,가공육,LAWSON
Yes,金しゃりおにぎり　焼さけハラミ,구운 안창살,https://www.lawson.co.jp/recommend/original/detail/img/l724888.jpg,279,오니기리,LAWSON
No,BIG　ザクッとポテト　旨み広がるうすしお味　130ｇ,,https://www.lawson.co.jp/recommend/original/detail/img/l601744_4.jpg,218,과자,LAWSON
No,牛肉の旨味を感じるビーフジャーキー　45g,,https://www.lawson.co.jp/recommend/original/detail/img/l694089.jpg,480,과자,LAWSON
No,ブランの焼きチョコドーナツ　1個入,,https://www.lawson.co.jp/recommend/original/detail/img/l693381.jpg,158,내추럴로손과자,LAWSON
No,Uchi Café×GODIVA　カラメルショコラロール,,https://www.lawson.co.jp/recommend/original/detail/img/l725411_1.jpg,397,디저트,LAWSON
No,味付塩こしょう　250g,,https://www.lawson.co.jp/recommend/original/detail/img/l593290_4.jpg,204,조미료,LAWSON
No,花椒薫る！麻婆豆腐丼,,https://www.lawson.co.jp/recommend/original/detail/img/l692227.jpg,430,냉동식품,LAWSON
No,ウチカフェ　ガーデンクリーマリー　バナナチョコ＆キャラメルワッフルコーン　160ml,,https://www.lawson.co.jp/recommend/original/detail/img/l686599.jpg,300,빙과류,LAWSON
No,パリッと香ばしいえびっぷり　38g,,https://www.lawson.co.jp/recommend/original/detail/img/l694075.jpg,108,과자,LAWSON
No,鶏からもも　しょうゆ　4個,,https://www.lawson.co.jp/recommend/original/detail/img/l639437.jpg,260,튀김,LAWSON
No,こんがりチーズのベーコンマヨネーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l723365.jpg,138,베이커리,LAWSON
No,パリッとポテト　旨味のり塩味　50g,,https://www.lawson.co.jp/recommend/original/detail/img/l720676.jpg,108,과자,LAWSON
No,ノンオイルドレッシング香味青じそ　25ml,,https://www.lawson.co.jp/recommend/original/detail/img/l531820.jpg,25,샐러드,LAWSON
No,やわらかいかくんせい　25g,,https://www.lawson.co.jp/recommend/original/detail/img/l589513_4.jpg,170,과자,LAWSON
No,たっぷりあさりの和風生姜パスタ,,https://www.lawson.co.jp/recommend/original/detail/img/l720342.jpg,497,파스타,LAWSON
No,もっちりクレープ　生チョコ＆チョコチップ,,https://www.lawson.co.jp/recommend/original/detail/img/l687947_2.jpg,181,디저트,LAWSON
No,直火焼き牛カルビ,,https://www.lawson.co.jp/recommend/original/detail/img/l676991_3.jpg,354,냉동식품,LAWSON
No,糖質0g麺　冷やしぶっかけうどん風,,https://www.lawson.co.jp/recommend/original/detail/img/l722983.jpg,279,수산물,LAWSON
No,チョコチップメロンパン　ホイップ＆チョコクリーム,,https://www.lawson.co.jp/recommend/original/detail/img/l722335.jpg,149,베이커리,LAWSON
No,油淋鶏弁当,,https://www.lawson.co.jp/recommend/original/detail/img/l726438.jpg,724,벤토(냉장),LAWSON
Yes,わかめごはんおにぎり,미역,https://www.lawson.co.jp/recommend/original/detail/img/l680970.jpg,138,오니기리,LAWSON
No,香り豊かなふっくら食パン　8枚入,,https://www.lawson.co.jp/recommend/original/detail/img/l691563_2.jpg,160,베이커리2,LAWSON
No,炙りいかスティック,,https://www.lawson.co.jp/recommend/original/detail/img/l684034_4.jpg,192,오뎅,LAWSON
No,キャラメルマキアート,,https://www.lawson.co.jp/recommend/original/detail/img/l608669h.jpg,230,커피,LAWSON
No,手巻おにぎり　追い鰹製法おかか,,https://www.lawson.co.jp/recommend/original/detail/img/l724879.jpg,127,오니기리,LAWSON
No,さば味噌煮　190g,,https://www.lawson.co.jp/recommend/original/detail/img/l558405_4.jpg,268,통조림/건어물/건면,LAWSON
No,鉄分1.3mg　枝豆とほうれん草のサラダチキン,,https://www.lawson.co.jp/recommend/original/detail/img/l657738.jpg,160,샐러드2,LAWSON
No,オレンジ100％　1000ml,,https://www.lawson.co.jp/recommend/original/detail/img/l576067_5.jpg,278,음료,LAWSON
No,アイスカフェモカ,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee020.jpg,240,커피,LAWSON
No,カスタードホイップシュー,,https://www.lawson.co.jp/recommend/original/detail/img/l726519.jpg,160,디저트,LAWSON
No,アイスマイルドエスプレッソラテ,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee040.jpg,220,커피,LAWSON
No,クランベリーチョコレート　50g,,https://www.lawson.co.jp/recommend/original/detail/img/l645667_3.jpg,215,과자,LAWSON
No,たまごサンド,,https://www.lawson.co.jp/recommend/original/detail/img/l721139.jpg,279,샌드위치/롤,LAWSON
No,豚の生姜焼,,https://www.lawson.co.jp/recommend/original/detail/img/l692298.jpg,376,반찬,LAWSON
No,コクを楽しむ　デミグラスビーフハヤシ180g,,https://www.lawson.co.jp/recommend/original/detail/img/l669269_3.jpg,298,즉석식품,LAWSON
No,紀州産　南高梅干　はちみつ入り,,https://www.lawson.co.jp/recommend/original/detail/img/l564617_3.jpg,108,절임,LAWSON
No,ロイヤルミルクティー,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee026.jpg,210,커피,LAWSON
No,からあげクン　なめらかクリ〜ミ〜グラタン味,,https://www.lawson.co.jp/recommend/original/detail/img/l638745.jpg,259,튀김,LAWSON
No,NL　1食分のビタミンが摂れる　白桃ミックス　330ml,,https://www.lawson.co.jp/recommend/original/detail/img/l720510.jpg,198,냉장음료,LAWSON
No,助六寿司,,https://www.lawson.co.jp/recommend/original/detail/img/l727525.jpg,354,스시,LAWSON
No,北海道産小豆のひとくちどら焼き　6個,,https://www.lawson.co.jp/recommend/original/detail/img/l660445_3.jpg,178,과자,LAWSON
No,緑茶　2L,,https://www.lawson.co.jp/recommend/original/detail/img/l538637_4.jpg,185,음료,LAWSON
No,香ばしピスタチオ　36g,,https://www.lawson.co.jp/recommend/original/detail/img/l551087_4.jpg,280,과자,LAWSON
No,北海道産鮭とば　33g,,https://www.lawson.co.jp/recommend/original/detail/img/l694090.jpg,525,과자,LAWSON
No,チーズ好きのための濃厚チーズ　32g,,https://www.lawson.co.jp/recommend/original/detail/img/l654866_4.jpg,210,과자,LAWSON
No,だしの旨み！ロースかつ丼,,https://www.lawson.co.jp/recommend/original/detail/img/l722974.jpg,724,벤토(냉장),LAWSON
No,ごはん大盛！おろしポン酢の鶏もも焼弁当,,https://www.lawson.co.jp/recommend/original/detail/img/l20230516chubo0002.jpg,696,まちかど厨房,LAWSON
No,からマヨ　ジャイアントコーン　30g,,https://www.lawson.co.jp/recommend/original/detail/img/l589517_4.jpg,170,과자,LAWSON
No,博多辛子明太子,,https://www.lawson.co.jp/recommend/original/detail/img/n30chubo.jpg,225,まちかど厨房,LAWSON
No,やみつきメンマ　20g,,https://www.lawson.co.jp/recommend/original/detail/img/l694096.jpg,210,과자,LAWSON
No,ソースinLチキ　餃子味,,https://www.lawson.co.jp/recommend/original/detail/img/l639981.jpg,220,튀김,LAWSON
No,烏龍茶　600ml,,https://www.lawson.co.jp/recommend/original/detail/img/l541169_5.jpg,108,음료,LAWSON
No,うるもち！海老とトマトクリームの冷製生パスタ,,https://www.lawson.co.jp/recommend/original/detail/img/l725697.jpg,559,파스타,LAWSON
No,アイスミルクティー,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee027.jpg,210,커피,LAWSON
No,成分無調整牛乳　500ml,,https://www.lawson.co.jp/recommend/original/detail/img/l557165_4.jpg,162,음료,LAWSON
No,香ばしアーモンドクッキー　30g,,https://www.lawson.co.jp/recommend/original/detail/img/l720686.jpg,158,내추럴로손과자,LAWSON
No,コク旨味噌ラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l676892.jpg,599,소바/우동/중화면,LAWSON
No,ピーナッツぎっしり　カカオ70％チョコレート　42g,,https://www.lawson.co.jp/recommend/original/detail/img/l693367.jpg,215,내추럴로손과자,LAWSON
No,マイルドエスプレッソラテ(M),,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee037.jpg,180,커피,LAWSON
No,笹かま,,https://www.lawson.co.jp/recommend/original/detail/img/l612066_3.jpg,235,오뎅,LAWSON
No,キャンディーチーズ　ブラックペッパー　80g,,https://www.lawson.co.jp/recommend/original/detail/img/l469571_3.jpg,235,유제품,LAWSON
No,チーズビット　4種の味わいチーズ味　45g,,https://www.lawson.co.jp/recommend/original/detail/img/l693384.jpg,108,과자,LAWSON
No,ふんわりとしたコッペ　いちごジャム＆マーガリン,,https://www.lawson.co.jp/recommend/original/detail/img/l727489.jpg,127,베이커리,LAWSON
No,鶏だしのつるもち餃子スープ,,https://www.lawson.co.jp/recommend/original/detail/img/l694266_2.jpg,430,스프,LAWSON
No,国産サラダチキンスティック　オリーブ＆チーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l602759_4.jpg,171,샐러드2,LAWSON
No,ミルクココア,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee021.jpg,210,커피,LAWSON
No,チキンティッカ　＜タンドリー風チキン＞,,https://www.lawson.co.jp/recommend/original/detail/img/l725028.jpg,397,반찬,LAWSON
No,黒胡椒香る　直火焼ハラミ,,https://www.lawson.co.jp/recommend/original/detail/img/l657710_4.jpg,322,반찬,LAWSON
No,アーモンド入りベビーチーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l697140.jpg,149,유제품,LAWSON
No,旨味広がる！中華丼,,https://www.lawson.co.jp/recommend/original/detail/img/l692226.jpg,430,냉동식품,LAWSON
No,焼かまぼこ　とんこつラーメン味　38g,,https://www.lawson.co.jp/recommend/original/detail/img/l693379.jpg,210,과자,LAWSON
No,お肉ごろごろ！　ビーフシチュー,,https://www.lawson.co.jp/recommend/original/detail/img/l692299.jpg,430,반찬,LAWSON
No,ウチカフェ　コーヒー　無糖　1000ml,,https://www.lawson.co.jp/recommend/original/detail/img/l687002.jpg,278,냉장음료,LAWSON
No,カルボナーラソース　2人前　260g,,https://www.lawson.co.jp/recommend/original/detail/img/l593838_3.jpg,215,조미료,LAWSON
No,きんぴらごぼう　2連,,https://www.lawson.co.jp/recommend/original/detail/img/l592942_4.jpg,225,반찬,LAWSON
No,信州そば　340g,,https://www.lawson.co.jp/recommend/original/detail/img/l577479_4.jpg,198,통조림/건어물/건면,LAWSON
No,おつまみタンスモーク　レモン,,https://www.lawson.co.jp/recommend/original/detail/img/l602778_3.jpg,160,가공육,LAWSON
No,コーヒーフレッシュ　5ml×18個,,https://www.lawson.co.jp/recommend/original/detail/img/l593289_4.jpg,135,기호식품,LAWSON
No,いかそうめん,,https://www.lawson.co.jp/recommend/original/detail/img/l639976_3.jpg,343,수산물,LAWSON
No,ウチカフェ　ミルクワッフルコーン　180ml,,https://www.lawson.co.jp/recommend/original/detail/img/l696833.jpg,279,빙과류,LAWSON
No,1食分の野菜が摂れるちゃんぽん(糖質オフ麺使用),,https://www.lawson.co.jp/recommend/original/detail/img/l556288_2.jpg,430,소바/우동/중화면,LAWSON
